JOURNAL_ID,JOURNAL_TITLE,ARTICLE_ID,ARTICLE_TITLE,ARTICLE_ABSTRACT
0,Jurnal Simetris,10,PENERAPAN METODE EXPONENTIAL SMOOTHING DALAM SISTEM INFORMASI PENGENDALIAN PERSEDIAAN BAHAN BAKU (STUDI KASUS TOKO TIRTA HARUM) ,"ABSTRAK Pada perusahaan dagang, penentuan persediaan merupakan hal yang penting, studi kasus pada toko Tirta Harum sukses yang menjual bahan baku roti dan plastik.  Permasalahan yang sering dihadapi adalah persediaan barang digudang yang tidak akurat.  Barang di gudang kosong atau malah terjadi penumpukan beberapa jenis barang dalam jangka waktu cukup lama.  Fakta yang terjadi di lapangan menunjukkan bahwa pembelian barang dari pelanggan memiliki pola musiman dan trend.  Pimpinan berkewajiban menentukan jumlah pesanan pada periode yang akan datang, agar dapat ditentukan jumlah persediaan yang paling tepat untuk menekan biaya penyimpanan seminimal mungkin.  Oleh karena itu, dibutuhkan suatu sistem yang dapat melakukan peramalan terhadap persediaan bahan baku yang ada.  Untuk peramalan ini menggunakan metode Exponential Smoothing dengan mengambil data penjualan periode sebelumnya untuk menentukan jumlah permintaan berikutnya.  Setelah didapat hasilnya, selanjutnya dilakukan proses perhitungan dengan menggunakan rumus Economic Order Quantity (EOQ) untuk mendapatkan jumlah persediaan yang harus ada di gudang serta titik pemesanan kembali.  Kata Kunci : Sistem, Informasi, Pengendalian, Persediaan, exponential smoothing"
0,Jurnal Simetris,11,DETEKSI PENYAKIT  PADA DAUN TEMBAKAU DENGAN MENERAPKAN ALGORITMA ARTIFICIAL NEURAL NETWORK ,"ABSTRAK Artificial Neural Network ( ANN ) Perceptron merupakan salah satu dari metode AI yang telah terbukti cukup handal untuk digunakan sebagai teknik pengenalan atau pengindentifikasian. Tujuan dari dibuatnya penelitian ini adalah untuk menerapkan metode Jaringan Syaraf Tiruan atau Artificial Neural Network dengan algortima Perceptron dalam menentukan penyakit cacar daun dan bercak daun pada daun tembakau serta daun cengkeh, dimana sampel daun-daun tersebut dianalisis melalui kedelapan gejala atau ciri yang ditimbulkannya. Tahapan awal yang dilakukan yaitu mengumpulkan beberapa sampel daun tembakau dan daun cengkeh, baik yang terkena penyakit maupun tidak.  Kemudian mengelompokkan gejala atau ciri khusus yang ditimbulkan pada setiap daunnya dari penyakit cacar daun dan bercak daun.  Ciri penyakit yang positif terlihat pada masing-masing daun akan direpresentasikan dengan nilai bipolar [1, -1], dimana ciri tersebut akan digunakan sebagai nilai masukan pada tahap pelatihan (training) dan pengujian (testing) dalam metode ANN.  Dari hasil pengujian terhadap sampel sebanyak 20 daun untuk tahap training dan 10 sampel daun untuk tahap testing, dengan perbandingan penyakit bercak daun dan cacar daun adalah 50 : 50, learning rate sebesar 0,7, lapisan masukan sebanyak 8 buah, dan 1 buah lapisan luaran, didapat bahwa metode ANN Perceptron memiliki persentase keberhasilan pengenalan penyakit sebesar 61% - 73% untuk data non-learning, dan 100% untuk data learning pada kedua jenis daun tersebut.  Kata kunci : ANN Perceptron, bipolar, learning rate, cacar daun, bercak daun"
0,Jurnal Simetris,12,IMPLEMENTASI METODE LOGIKA FUZZY PADA KONTROL KESEIMBANGAN ROBOT MOBIL BERODA DUA ,"ABSTRAK Model transportasi dengan menggunakan dua roda dewasa ini sudah mulai diteliti, fokus dari penelitian yang telah dilakukan adalah bagaimana menjadikan robot dua roda ini mampu menjaga keseimbangannya sendiri, banyak metode kontrol yang digunakan untuk menentukan optimasi kendali yang baik sehingga didapatkan nilai respon yang baik antara pembacaan sensor dengan reaksi aktuator (Motor).  Dengan metode fuzzy logic yang meliputi beberapa tahapan diantaranya adalah menentukan nilai crisp input yang harus difuzzifikasi kemudian output dari fuzzifikasi ini diteruskan ke proses inferensi yang didalamnya terdapat beberapa fuzzy logic rules kemudian output inferensi diteruskan ke proses defuzzifikasi untuk diubah menjadi keluaran (crisp output) untuk menggerakkan motor.  Dengan metode kontrol fuzzy logic ini robot mobil beroda dua mampu menjaga keseimbangannya dengan baik dan waktu respon yang dibutuhkan untuk kembali ke kondisi seimbang ketika diganggu dengan sudut +5o adalah 0,7S, dan ketika diganggu dengan sudut +10o adalah 0,8S.  Kata kunci: Transportasi, Logika Fuzzy, Respon Waktu"
0,Jurnal Simetris,13,PENINGKATAN KEUNGGULAN KOMPETITIF PADA UMKM GERABAH MELALUI MODEL E-BUSINESS ,"ABSTRAK Industri kerajinan gerabah Mayong adalah industri rumahan yang patut dilestarikan.  Untuk menjaga keberlangsungan industri tersebut, pemanfaatan internet sebagai media promosi dan proses transaksi bisnis menjadi solusi yang menarik.  Penelitian ini mengangkat permasalahan bagaimana meningkatan keunggulan kompetitif pada UMKM gerabah melalui model e-business.  Tujuannya adalah untuk menghasilkan model e-business yang dapat digunakan untuk meningkatan keunggulan kompetitif.  Manfaat yang diharapkan dengan model ini adalah UMKM gerabah dapat mempromosikan produknya melalui internet.  Selain itu, proses jual beli dapat dilakukan pula melalui internet.  Kata kunci: e-bisnis, gerabah"
0,Jurnal Simetris,14,PERANCANGAN MOBILE LEARNING MATA KULIAH SISTEM OPERASI BERBASIS ANDROID ,"Sistem operasi sekarang ini menjadi salah satu bagian dari kurikulum program studi yang mengatas namakan teknologi informasi.  Karena mata kuliah sistem operasi merupakan dasar dari pengenalan sebuah perangkat, baik itu komputer maupun ponsel.  Proses belajar mengajar dapat dilakukan di mana saja dan kapan saja.  Seiring dengan perkembangan teknologi informasi, teknologi ponsel atau telepon genggam juga mengalami peningkatan yang pesat.  Hal ini dibuktikan dengan banyak siswa yang menjadikan ponsel tersebut sebagai alat pembelajaran.  Pembelajaran mengalami perpindahan yang semula konvensional menjadiE-Learning.  AplikasiMobile Learningini berisi informasi, chat, kuis, kursus, forum atau yang lain. Kata kunci: sistem operasi, android,m-learning, e-learning"
0,Jurnal Simetris,15,PERBANDINGAN METODE BAYES DAN ANALISIS GAP DALAM IMPLEMENTASI SISTEM PENDUKUNG KEPUTUSAN UNTUK PEMILIHAN SIM CARD ,"ABSTRAK Dunia telekomunikasi saat ini berkembang dengan pesat dengan beragam fitur dan layanan yang ditawarkan.  Hal ini memungkinkan proses komunikasi dapat dilakukan dengan mudah dan cepat.  Salah satu alat komunikasi yang menjadi tren masa kini adalah telepon selular (handphone).  Berbagai operator telokomunikasi di Indonesia berlomba dalam merebut pasar dengan menawarkan layanan terhadap konsumennya.  Indonesia dengan jumlah penduduk yang mencapai 2 juta jiwa merupakan pasar yang baik bagi perusahaan telekomunikasi selular seperti Telkomsel, Telkom, Indosat, Bakrie Telecom dan lain-lain.  Dengan beragam pilihan operator dan layanan, maka konsumen dituntut untuk lebih cerdik dalam memilih SIM Card yang akan dipakai agar sesuai dengan preferensi yang diinginkan.  Sistem Pendukung Keputusan pemilihan Kartu Perdana Telepon Selular/ SIM Card ini dapat membantu konsumen mengambil keputusan dalam memilih SIM Card yang sesuai dengan preferensinya karena tidak semua jenis layanan ada pada satu SIM Card yang dimiliki salah satu operator telekomunikasi.  Perbandingan Metoda Bayes dan analisis Gap digunakan sebagai tools dalam menformulasikan model dari kriteria dan preferensi end user sistem ini.  Kata kunci: Sistem Pendukung Keputusan, Gap, Bayes"
0,Jurnal Simetris,16,ANALISA DAN PERANCANGAN SISTEM INFORMASI PARKIR  DI UNIVERSITAS MURIA KUDUS ,"ABSTRAK Jurnal ini merupakan publikasi dari penelitian yang telah dilakukan yang berhubungan dengan sistem informasi parkir di Universitas Muria Kudus.  Sistem informasi parkir ini dapat digunakan untuk melakukan pengelolaan parkir di Universitas Muria Kudus.  Sistem ini dirancang dengan menggunakan pemodelan berorientasi objek dengan menerapkan metode UML.  Hasil dari perancangan ini adalah perancangan Sistem Informasi yang menyajikan hasil analisa dan rancangan yang dituangkan dalam diagram UML yang terdiri dari UseCase, Sequence, Collaboration, Class Diagram dan Activity Diagram.  Dalam jurnal ini diusulkan sebuah sistem parkir yang menggunakan lahan atau bangunan bertingkat dengan tujuan untuk menghemat lahan yang digunakan dan disesuaikan dengan kondisi Universitas Muria Kudus sekarang ini.  Selain itu pelayanan dengan memanfaatkan teknologi karcis otomatis juga digunakan untuk meningkatkan keamanan dan dapat menghemat penggunaan sumber daya manusia dalam pengelolalan parkir yang telah berlangsung selama ini.  Usulan sistem parkir ini dapat dijadikan sebagai dasar atau blueprint untuk mengembangkan sistem parkir yang terkomputerisasi di Universitas Muria Kudus.  Hasil dari penelitian ini bukan sebuah aplikasi atau software, akan tetapi sebuah rancangan sistem yang dapat dijadikan sebagai landasan atau skema dalam pembuatan aplikasi atau software untuk sistem parkir yang terkomputerisasi.  Hasil dari penelitian ini merupakan salah satu solusi yang dapat digunakan dalam menangani permasalahan parkir di Universitas Muria Kudus sekarang ini.   Kata kunci: sistem informasi, parkir, UML, rancangan sistem, terkomputerisasi, berorientasi objek"
0,Jurnal Simetris,17,RANCANG BANGUN SISTEM INFORMASI MANAJEMEN ASET PERGURUAN TINGGI DENGAN METODE SIMPLE ADDITIVE WEIGHTING (SAW) ,"ABSTRAK Perguruan tinggi tidak lepas dari keberadaan aset yang dimiliki, oleh karena itu diperlukan sistem informasi yang berfungsi sebagai alat bantu dalam proses manajemen aset.  Tujuan penelitian ini adalah membuat sistem informasi untuk menangani proses tersebut.  Sistem informasi ini menggunakan metode Simple Additive Weighting.  Metode ini memiliki kriteria keuntungan (benefit) dan kriteria biaya (cost).  Kriteria keuntungan (benefit) digunakan ketika lebih mempertimbangkan aspek keuntungan yang maksimal.  Sedangkan kriteria biaya (cost) merupakan kebalikan dari aspek keuntungan, dalam konsep ini digunakan untuk mencari biaya minimal.  Hal tersebut diterapkan dalam evaluasi alternatif pemilihan pemenang pengadaan aset dalam proses manajemen aset.  Hasil penelitian dapat mendukung sistem informasi manajemen aset pada evaluasi alternatif pemilihan pemenang pengadaan aset berdasarkan kriteria yang telah ditentukan dan proses lain yang terkait dalam manajemen aset"
0,Jurnal Simetris,18,FAKTOR ADOPSI  INTERNET MARKETING  UNTUK USAHA MIKRO DAN USAHA KECIL MENENGAH (UMKM) DI KABUPATEN KUDUS DENGAN SEM  (STRUCTURAL EQUATION MODEL) DAN  FRAMEWORK COBIT 4.1 ,"ABSTRAK Pemasaran melalui internet merupakan strategi baru dalam era teknologi informasi saat ini.  Teknologi informasi diarahkan untuk mendukung proses bisnis utama dan pendukung yang ada di Usaha Mikro Dan Usaha Kecil Menengah (UMKM).  Penelitian ini dilakukan pada UMKM di Kab Kudus yang bergerak di bidang konveksi dan kerajinan bordir.  Analisa terhadap Tata Kelola TI diperoleh Domain COBIT yang sesuai yaitu PO5 (Mengukur Investasi TI).  Indikator yang dianalisa adalah indikator penggunaan internet marketing.  Dari identifikasi ini, kuisioner disebar ke UMKM.  Pendekatan Struktural Equation Modeling (SEM) digunakan untuk menganalisa secara empiris tentang faktor-faktor yang terkait dengan penggunaan internet marketing dalam memasarkan produk UMKM.  Dari hasil penelitian ini menunjukkan bahwa korelasi Internet Marketing dengan PO5 cukup kuat (-0,358) akan tetapi arahnya negatif sehingga semakin kecil pengaturan investasi TI semakin kecil juga penggunaan Internet Marketing.  Kata Kunci : UMKM, Internet marketing, COBIT, PO5, SEM"
0,Jurnal Simetris,19,Optimasi Perawatan Di Industri Manufaktur ,"Industri manufaktur membutuhkan perawatan peralatan untuk proses  produksi.  Tujuan dari optimasi perawatan adalah untuk meningkatkan  keandalan dan availabilitas peralatan pada level yang tinggi dengan  beaya dan sumberdaya yang rendah.  Optimasi perawatan dilakukan untuk  mendorong peningkatan perawatan secara terus menerus.  Optimasi perawatan  dapat dilakukan dengan .  Optimasi penggantian komponen, optimasi beaya  penggantian peralatan, optimasi prosedur inspeksi dan optimasi  penggunaan sumberdaya.  Optimasi perawatan dapat meningkatkan keandalan  dan availabilitas dengan biaya yang rendah"
0,Jurnal Simetris,20,Pendeteksian Notasi Gamelan Menggunakan  Metode Short Time Fourier Transform ,"ABSTRAK    Indonesia memiliki warisan budaya yang sangat banyak.  Gamelan merupakan warisan budaya yang perlu dilestarikan.  Usaha untuk pelestarian gamelan perlu dilakukan agar musik gamelan jangan sampai punah apalagi diakui negara lain.  Notasi musik diperlukan sebagai panduan untuk memainkan suatu musik.  Dalam memainkan gamelan diperlukan adanya notasi musik sebagai panduan untuk memudahkan generasi mendatang dalam memainkan musik gamelan.  Penelitian kali ini mendeteksi notasi musik gamelan dari sinyal audio gamelan.   Kata kunci: gamelan, STFT"
0,Jurnal Simetris,21,Pemanfaatan AHP Sebagai Model Decision Support System Penentuan Desa Posdaya ,"ABSTRAK Millenium Development Goals (MDGs), menyepakati delapan fokus pembangunan bagi negara-negara di dunia yaitu penghapusan kemiskinan dan kelaparan.  Tahun 2010 anak perempuan dan laki-laki mendapatkan pendidikan dasar penuh, mempromosikan kesetaraan dan kematian bayi dan balita, menurunkan angka kematian ibu, memerangi penyakit menular (TBC, HIV/AIDS, malaria dan penyakit menular lainnya).  Menjamin keberlangsungan lingkungan hidup dan meningkatkan kerjasama global.  Maka pemerintah mencanangkan Pos Pemberdayaan Keluarga (Posdaya).  Pengumpulan data disusun berdasarkan studi literatur, observasi dan wawancara, sehingga dihasilkan kriteria-kriteria dalam Posdaya.  Selanjutnya kriteria tersebut diberi penilaian perbandingan berpasangan dengan AHP (Analitycal Hierarchy Process) untuk mencari bobot prior dengan skala penilaian antara 1-9.  Hasil dalam penentuan desa posdaya menunjukan bahwa kriteria aspek ekonomi, pendidikan, kesehatan dan lingkungan merupakan kriteria utama dalam menentukan desa berbasis posdaya.  Sistem yang dibangun dapat menghasilkan penilaian desa mandiri berbasis posdaya, rintisan posdaya atau belum adanya posdaya, berdasarkan akhir penilaian yang dihasilkan oleh sistem.  Sehingga sistem ini diharapkan dapat membantu para pengambil keputusan dalam menentukan kategori desa mandiri berbasis posdaya.   Kata kunci: Sistem Pendukung Keputusan, Analitycal Hierarchy Process (AHP), Posdaya"
0,Jurnal Simetris,22,Rancang Bangun Alat Uji PPI Card ,"ABSTRAK PPI Card biasanya digunakan dalam matakuliah praktek antarmuka dan kadang juga digunakan dalam proyek akhir mahasiswa.  Karena seringnya digunakan dan atau kecerobohan mahasiswa dalam pemakaian, tak jarang komponen utama dalam PPI Card yaitu IC PPI 8255 rusak.  Kerusakan yang sering dijumpai adalah kerusakan sebagian, artinya sebagian I/O berfungsi normal, sedangkan sebagian yang lainnya rusak.  Kerusakan sebagiannya ini sering menipu dan mengacaukan kegiatan praktek mahasiswa, oleh karenanya IC PPI 8255 yang rusak ini harus segera diganti.  Kerusakan sebagian ini lebih sukar dideteksi dari pada rusak secara keseluruhan.  Untuk mendeteksi kerusakan PPI Card ini, diperlukan alat uji PPI Card yang dirancang dan dibuat khusus guna mengetahui rusak tidaknya IC pada PPI Card, baik rusak sebagian maupun rusak secara keseluruhan.  Hasil Penelitian berupa hardware modul uji PPI Card beserta software-nya, yang telah diuji baik hardware maupun software, yaitu untuk port PPI sebagai input dan port PPI sebagai output.  Pengukuran hardware dilakukan dengan mengukur tegangan tiap-tiap port PPI, sedangkan pengujian software, dilakukan dengan membandingkan tampilan pada program aplikasi (software) dengan kondisi LED pada modul uji (hardware).  Kata kunci: PPI Card, IC 8255, modul uji, LED"
0,Jurnal Simetris,23,ANALISA KEGAGALAN PEGAS DAUN (LEAF SPRING) PADA TOYOTA KIJANG KAPSUL 7K-EI TAHUN 2000 ,"ABSTRAK Pegas daun merupakan salah satu pegas yang paling banyak digunakan pada kendaraan minibus termasuk Toyota Kijang Kapsul 7K-EI tahun 2000. Dalam suspensi kendaraan, saat roda bertemu dengan halangan, pegas membuat roda mampu melewati halangan dengan adanya pergerakan naik-turun pada roda dan kemudian menyebabkan roda kembali seperti posisi semula.  Pada Toyota Kijang Kapsul 7K-EI tahun 2000, pegas daun bagian belakang kanan nomor 3 mengalami patah (crack).  Paper ini berupa kajian analisa gaya yang terjadi pada pegas daun pada mobil Kijang seri K, yang diawali dari beban yang terjadi, sampai pada patahnya pegas daun.  Metode yang dilakukan adalah pengambilan sampel untuk diuji kekerasannya, pengamatan bentuk patahannya, perhitungan tegangan dan defleksi yang terjadi, yang kemudian di analisa penyebab patahnya pegas daun tersebut.  Dari hasil analisa kegagalan, dapat disimpulkan bahwa pegas daun dapat patah pada pembebanan lebih dari 2500 kg.  Kenyataannya beban total yang bisa diangkut mobil Toyota Kijang 7K hanya sebesar 2000 kg.  Maka bisa disimpulkan bahwa pegas patah bukan karena beban berlebih, tetapi kemungkinan karena kendaraan terperosok lubang dalam kecepatan tinggi, sehingga menimbulkan beban kejut yang tinggi pula, atau umur lelah pegas yang sudah terlampaui.   Kata kunci: pegas daun, crack, tegangan, defleksi"
