JOURNAL_ID,JOURNAL_TITLE,ARTICLE_ID,ARTICLE_TITLE,ARTICLE_ABSTRACT
0,Jurnal Perencanaan Wilayah dan Kota,10,"Persepsi Masyarakat Kampung Cieunteung, Kabupaten Bandung tentang Rencana Relokasi Akibat Bencana Banjir (Cieunteung Village Community Perception on Flood Relocation Plan) ","Abstrak: Salah satu upaya yang dilakukan pemerintah untuk memperkecil dampak banjir di Daerah Aliran Sungai (DAS) Citarum khususnya di Kabupaten Bandung adalah dengan rencana memindahkan penduduk ke tempat lain.  Penelitian ini bertujuan untuk mengidentifikasi faktor-faktor yang mempengaruhi persepsi masyarakat terhadap rencana relokasi permukiman di Kampung Cieunteung.  Metodologi penelitian dilakukan dengan cara menyebarkan kuesioner dan dengan mewawancarai berbagai stakeholder terkait seperti tokoh masyarakat dan beberapa instansi pemerintahan.  Berdasarkan hasil analisis dapat disimpulkan bahwa sebagian besar masyarakat di Kampung Cieunteung, Kabupaten Bandung menolak adanya rencana relokasi sebagai upaya menanggulangi bencana banjir.  Faktor-faktor yang mempengaruhi penolakan masyarakat ini meliputi proses penyebaran informasi, komunikasi antar stakeholder, serta keterlibatan masyarakat dalam proses perencanaan, tingkat pendidikan, hubungan sosial masyarakat yang terjalin, serta cara menyampaikan aspirasi kepada pemerintah"
0,Jurnal Perencanaan Wilayah dan Kota,11,Perencanaan Lingkungan Perkotaan yang Aman dari Ancaman Kriminalitas Terhadap Anak: Sebuah Studi Kasus dari Negeri Jepang (Securing Urban Neighborhood from Criminal Threats to Children: The Case of Japan) ,"Abstrak.  Isu keselamatan anak selama berada di ruang publik telah menjadi perhatian masyarakat perkotaan di berbagai negara.  Ruang publik modern kini dipersepsikan sebagai arena berbahaya bagi seorang anak untuk bergerak dan beraktivitas tanpa pengawasan orang tua maupun orang dewasa yang dapat dipercaya oleh orang tua.  Persepsi ini telah membuat sejumlah anak di berbagai belahan dunia menghadapi penurunan kesempatan untuk mengeksplorasi lingkungan sehari-harinya secara aktif dan hal ini ternyata berdampak pada kesehatan anak serta kemampuan anak untuk menjadi pengguna lingkungan yang independen.  Namun demikian, studi kami mencatat bahwa masih ada satu negara di dunia yang merespon isu keselamatan anak di ruang perkotaan dengan cara yang berbeda.  Keberadaan anak tidaklah ditarik dari ruang publik maupun semi publik seperti yang umum terjadi di beberapa negara barat.  Di Jepang, pemerintah dan komunitas lokal justru melaksanakan berbagai intervensi agar anak tetap dapat beraktivitas secara mandiri di lingkungan hariannya.  Artikel ini mengupas mengenai tiga tipe intervensi yang dilakukan oleh masyarakat Jepang untuk meningkatkan keamanan di lingkungan perkotaan dari ancaman kriminalitas terhadap anak.  Ketiga tipe intervensi yang dimaksud adalah peningkatan aksi komunitas untuk pencegahan tindak potensi kriminal, penggunaan teknologi untuk pencegahan tindak potensi kriminal, dan desain dan manajemen ruang kota. Kata Kunci: Keamanan Kota, kriminalitas, anak, Jepang"
0,Jurnal Perencanaan Wilayah dan Kota,12,"Pengembangan Kawasan Agropolitan di Kabupaten Kulonprogo Daerah Istimewa Yogyakarta (Whose Decision? Communal Participation in Sanimas Program Implementation in Kadipiro Village, Surakarta  City) ","Abstrak: Sanimas adalah program yang diselenggarakan oleh Departemen Pekerjaan Umum sebagai respon terhadap masalah sanitasi di permukiman padat perkotaan.  Dengan menggunakan pendekatan partisipatif, warga menjadi inisiator utama dalam penyusunan rencana tindak, pembangunan fisik, pengelolaan dan pengembangan sistem sanitasi yang lebih ramah lingkungan.  Namun, konsep partisipasi komunitas sering dipahami hanya sebagai kehadiran dalam pertemuan atau sosialisasi, atau hanya kehadiran perwakilan masyarakat dalam proses pelaksanaan program.  Padahal, partisipasi komunal harus dipandang sebagai keputusan komunal, baik dari asal-usul inisiatif, sumber daya atau kontrol dalam proses dan pemanfaatan.  Artikel ini mencoba mengenali tingkat partisipasi dalam pelaksanaan Sanimas di Kadipiro, Surakarta sebagai partisipasi komunal, tidak semata-mata partisipasi individu dalam sebuah komunitas.  Partisipasi komunal menjamin keberlanjutan yang lebih baik dalam pengembangan infrastruktur permukiman karena perubahan perspektif telah diinternalisasi sebagai bagian dari nilai serta norma dalam komunitas"
0,Jurnal Perencanaan Wilayah dan Kota,13,"Ketergantungan Kota Baru Kota Harapan Indah terhadap Kota Jakarta dan Wilayah Sekitarnya (Identification of Urban Morphology Pattern: The Case of Klojen District, Malang City) ","Abstrak.  Pertumbuhan dan perkembangan kota berbanding lurus dengan perkembangan kehidupan sosial-budaya, ekonomi dan politik yang melatar belakanginya.  Perkembangan kota juga disertai pertambahan jumlah penduduk, baik oleh pertumbuhan alamiah maupun pertumbuhan non alamiah yang mengarah pada bentukan pola morfologi kota.  Tujuanpenelitian ini adalah untuk mengidentifikasi pola morfologi kota di sebagian Kecamatan Klojen di Kota Malang.  Dalam penelitian ini, morfologi kota didasarkan pada aspek struktural, aspek fungsional dan aspek visual.  Untuk menganalisis suatu pola morfologi kota dapat dilakukan dengan tiga analisis perancangan kota yaitu, figure ground, linkage, dan place. Kata kunci.  Perancangan kota, pertumbuhan kota, morfologi kota"
0,Jurnal Perencanaan Wilayah dan Kota,14,Kajian Investasi Pembangunan Jalan Tol di Indonesia Berdasarkan Sistem Syariah: Studi Kasus Jalan Tol Cikampek-Palimanan (Study of Toll Road Development Investment in Indonesia Based on Syaria System: The Case of Cikampek-Palimanan Toll Road) ,"Abstrak.  Sebagai alternatif investasi pembangunan jalan tol di Indonesia yang biasanya menggunakan metode konvensional berupa penanaman modal biasa, studi ini menunjukkan bahwa investasi tersebut dapat juga dilakukan menggunakan metode syariah yang berdasarkan prinsip bagi hasil dari marjin keuntungan.  Dengan menggunakan studi kasus proyek pembangunan jalan tol Cikampek  Palimanan, studi ini menemukan bahwa secara finansial keuntungan atau kerugian metode syariah dibandingkan dengan metode konvensional tergantung pada besarnya margin keuntungan/bagi hasil dibanding dengan bunga bank yang diterapkan.  Selain itu pembiayaan metode syariah mensyaratkan adanya pembagian risiko bersama dan merupakan salah satu perbedaan antara metode syariah dan metode konvensional.  Kata kunci.  Investasi, sistem pembiayaan syariah, analisis kelayakan dan risiko, jalan tol"
0,Jurnal Perencanaan Wilayah dan Kota,15,Efek Pengganda Infrastruktur Pekerjaan Umum dalam Perekonomian Provinsi Bali (Multiplier Effect of Public Works Infrastructure in Bali Province) ,"Abstrak.  Infrastruktur merupakan salah satu sektor yang mampu mendorong pertumbuhan ekonomi di suatu wilayah.  Efek pengganda dapat digunakan sebagai ukuran untuk mengetahui seberapa besar peran infrastruktur dalam perekonomian.  Melalui efek multiplier juga dapat dilakukan perbandingan berbagai sektor dalam perekonomian sehingga pada akhirnya akan dapat diketahui sektor mana yang paling dominan dalam perekonomian di suatu wilayah.  Dengan kata lain semakin tinggi efek multipliernya maka semakin besar pula peran sektor tersebut dalam perekonomian.  Artikel ini mencari tahu seberapa besar efek multiplier infrastruktur Pekerjaan Umum (PU) dalam perekonomian Provinsi Bali.  Infrastruktur disini dibatasi hanya untuk infrastruktur PU dengan pertimbangan karena Kementerian Pekerjaan Umum merupakan Kementerian yang mengurusi infrastruktur dengan porsi anggaran terbesar dalam APBN.  Sementara pemilihan Provinsi Bali dilandasi atas pemikiran bahwa Provinsi Bali merupakan salah satu provinsi termaju di Indonesia dengan perekonomian yang sudah bertumpu pada sektor tersier.  Metode yang digunakan dalam artikel ini adalah analisis input-output dengan bersumber dari Tabel Inter Regional Input Output (IRIO) Provinsi Bali Tahun 2005 untuk menghitung 3 efek multiplier yaitu output multiplier (OM), single household income multiplier (SHIM) dan simple employment multiplier (SEM).  Berdasarkan analisis yang dilakukan maka ditemukan bahwa peran infrastruktur PU dalam perekonomian Provinsi Bali ternyata tidak terlalu besar.  Kemampuan infrastruktur PU dalam menggerakkan perekonomian, meningkatkan pendapatan rumah tangga dan penyerapan tenaga kerja masih sangat kecil terutama jika dibandingkan dengan sektor industri. Kata kunci.  Infrastruktur, analisis input-output, efek pengganda, Bali "
0,Jurnal Perencanaan Wilayah dan Kota,16,"Dampak Pertambangan Terhadap Perubahan Penggunaan Lahan dan Kesesuaian Peruntukan Ruang (Studi Kasus Kabupaten Luwu Timur, Provinsi Sulawesi Selatan) ","Abstrak.  Penelitian tentang perubahan tutupan/penggunaan lahan dan kesesuaian peruntukan ruang sangat penting, karena perubahan tutupan/penggunaan lahan memiliki dampak terhadap lingkungan fisik dan kesesuaian peruntukan ruang memiliki dampak terhadap peraturan dan perundang-undangan yang mengatur tata ruang.  Adapun tujuan artikel ini adalah mengetahui perubahan tutupan/penggunaan lahan dengan menggunakan data citra satelit, memprediksi tutupan/penggunaan lahan 10 tahun ke depan, dan mengetahui faktor-faktor yang mempengaruhi terjadinya perubahan tutupan/penggunaan lahan.  Lokasi studi penelitian adalah Kabupaten Luwu Timur.  Metode penelitian yang digunakan yaitu Land Change Modeler, Ca-Markov, Enter dan Overlay.  Hasil Analisis terhadap perubahan tutupan/penggunaan lahan menunjukkan bahwa telah terjadi perubahan tipe penggunaan lahan tahun 2002 dan 2013.  Penggunaan lahan terbuka yang disebabkan oleh perusahaan tambang mengalami perubahan seluas 15.  375. 93 ha.  Kontribusi terbesar dari kelas lahan terbuka berasal dari kelas lahan hutan.  Hasil prediksi tutupan/penggunaan lahan tahun 2024 menunjukkan bahwa lahan pemukiman akan bertambah sebesar 23 172. 63 ha diikuti oleh lahan terbuka sebesar 19 947. 56 ha.  Faktor yang berpengaruh terhadap perubahan lahan dari semua kelas tutupan/penggunaan lahan, perubahan penggunaan lahan hutan ke lahan terbuka dan perubahan lahan hutan ke lahan terbangun/permukiman adalah alokasi RTRW untuk kawasan, lokasi pertambangan dan lereng. Kata kunci.  Perubahan tutupan/penggunaan lahan, kesesuaian peruntukan ruang, pertambangan"
0,Jurnal Perencanaan Wilayah dan Kota,17,Analisis Kebijakan Distribusi Bahan Baku Rotan Dengan Pendekatan Dinamik Sistem Studi Kasus Rotan Indonesia (Rattan Raw Material Distribution Using Dynamic System Approach: The Case of Indonesian) ,"Penghentian ekspor bahan baku rotan, ternyata belum membuat industri mebel di Tanah Air mendapat pasokan bahan baku yang memadai.  Sejumlah pengrajin di daerah asal bahan baku rotan seperti Cirebon, Semarang, Surabaya, Jakarta dan daerah industri pengolah bahan baku rotan tetap mengeluh kekurangan bahan baku.  Kalau pun ada, harganya sudah naik sampai 30%.  Beberapa penelitian tentang cara pendistribusian bahan baku rotan sampai saat ini belum ada yang membahas tentang bagaimana cara mendistribusikan bahan baku dari upstream (hutan, asal bahan baku rotan) ke downstream (industri pengolahan baha baku rotan menjadi mebel rotan) sehingga masalah ini menjadi menarik dan seperti kita ketahui bahwa bahan baku rotan merupakan komoditi yang dimiliki oleh Indonesia sebagai penghasil rotan nomer satu dunia.  Tujuan penelitian ini adalah membangun suatu model dinamika yang dapat menerangkan keterkaitan antar faktor di dalam jalur distribusi bahan baku rotan dalam upaya memahami interaksi dari sektor transportasi, logistic dan kebijakan pemerintah dalam mendukung industri rotan nasional.  Dengan mengacu pada kebijakan yang telah ada maka dalam penelitian ini ingin dikaji apakah kebijakan pemerintah tersebut saat ini dapat meningkatkan kondisi bahan baku rotan tetap stabil dan meningkatkan perekonomian di daerah asal bahan baku rotan.  Pendekatan yang dilakukan dalam penelitian ini adalah simulasi dinamika sistem.  Hasil penelitian ini menunjukkan bahwa kebijakan yang ada saat ini ternyata belum berpengaruh dalam menstabilkan kondisi pasokan bahan baku rotan dan meningkatkan perekonomian daerah penghasil rotan yang ada di Indonesia.  Untuk itu disusunlah beberapa skenario yang diharapkan mampu mengatasi permasalahan pasokan bahan baku rotan ke industri rotan nasiona.  Adapun skenario itu adalah sebagai berikut : meningkatkan pendapatan petani dan pengepul dengan menitik beratkan pada investasi dan skenario meningkatkan tingkat pendapatan daerah dengan tetap menjaga kelestarian sumber daya alam. Kata kunci"
0,Jurnal Perencanaan Wilayah dan Kota,18,Modal Sosial Petani dan Perkembangan Industri di Desa Sentra Pertanian Kabupaten Subang dan Kabupaten Karawang ,"Tulisan ini mengeskplorasi pengaruh industrialisasi terhadap modal sosial petani padi.  Metoda studi yang digunakan adalah gabungan antara pendekatan kuantitatif untuk memahami perkembangan industri dan pendekatan kualitatif untuk memahami keberadaan modal sosial petani.  Temuan studi ini menunjukkan bahwa modal sosial petani lebih besar pada wilayah dengan tingkat industrialisasi yang lebih tinggi.  Hal ini mengindikasikan bahwa terdapat hubungan tidak langsung antara industrialisasi dan modal sosial.  Wilayah dengan industrialisasi yang lebih intensif mampu menyediakan kesempatan kerja bagi masyarakat lokal, khususnya anggota keluarga petani, sehingga mampu mempertahankan modal sosial yang ada.  Sementara itu, wilayah dengan industrialisasi yang tidak cukup intensif, mendorong masyarakat lokal bermigrasi keluar wilayah untuk memperoleh kesempatan kerja yang lebih luas sehingga mengubah nilai-nilai lokal.  Kata Kunci.  Modal sosial, industrialisasi, petani padi.  Keywords.  Social capital, industrialization, rice farmers"
0,Jurnal Perencanaan Wilayah dan Kota,19,Peran dan Pola Penggunaan Sepeda Motor Pada Masyarakat Berpendapatan Rendah di Kawasan Perkotaan Yogyakarta (Role and Pattern of Motorcycle Usage by Low Income Society in Yogyakarta Urban Region) ,"Peningkatan jumlah sepeda motor yang pesat menimbulkan berbagai masalah dari sisi ekonomi, sosial dan lingkungan.  Namun di sisi lain, keberadaan sepeda motor juga merupakan sarana yang penting bagi masyarakat berpendapatan rendah untuk mengakses berbagai kesempatan yang dapat meningkatkan kehidupan mereka seperti; pekerjaan, pendidikan, kesehatan.  Untuk itu perlu dicari solusi yang tepat untuk mengurangi ketergantungan masyarakat terutama yang berpendapatan rendah terhadap sepeda motor, tanpa mengorbankan hak mereka terhadap kesempatan tersebut.  Salah satunya adalah dengan memahami bagaimana peran dan pola penggunaan sepeda motor pada masyarakat berpendapatan rendah di kawasan perkotaan, yang menjadi tujuan dari studi ini.  Untuk mencapai tujuan tersebut dikumpulkan data mengenai peran dan pola penggunaan sepeda motor dari 437 rumah tangga penduduk berpendapatan rendah di dua kelurahan dan dua desa di Kawasan Perkotaan Yogyakarta (KPY).  Data kemudian diolah dan dianalisis dengan menggunakan metode statistik deskriptif dan inferensi.  Berdasarkan analisis terhadap data didapatkan bahwa sepeda motor berperan besar dalam menunjang pergerakan masyarakat berpendapatan rendah.  Walaupun dirasa memberatkan, banyak masyarakat berpendapatan rendah yang terpaksa memiliki lebih dari satu unit sepeda motor.  Penggunaan sepeda motor pun sebagian besar adalah untuk keperluan bekerja dan pendidikan sehingga ketiadaan moda tersebut dapat bepengaruh besar pada kehidupan mereka. Kata kunci. Keywords"
